,F1
PCH_BERRY_ACRES_07_12,0.7439024390243901
BERRY_ACRESPTH07,0.7439024390243901
BERRY_ACRESPTH12,0.7439024390243901
PCH_BERRY_ACRESPTH_07_12,0.7439024390243901
SLHOUSE07,0.7361963190184049
SLHOUSE12,0.7439024390243901
PCH_SLHOUSE_07_12,0.7439024390243901
GHVEG_FARMS07,0.7439024390243901
GHVEG_FARMS12,0.7439024390243901
PCH_GHVEG_FARMS_07_12,0.7439024390243901
GHVEG_SQFT07,0.7393939393939394
GHVEG_SQFT12,0.7439024390243901
PCH_GHVEG_SQFT_07_12,0.7439024390243901
GHVEG_SQFTPTH07,0.7439024390243901
GHVEG_SQFTPTH12,0.7439024390243901
PCH_GHVEG_SQFTPTH_07_12,0.7439024390243901
CSA07,0.7317073170731707
CSA12,0.7393939393939394
PCH_CSA_07_12,0.7228915662650601
AGRITRSM_OPS07,0.7361963190184049
AGRITRSM_OPS12,0.7439024390243901
PCH_AGRITRSM_OPS_07_12,0.7305389221556887
AGRITRSM_RCT07,0.7361963190184049
AGRITRSM_RCT12,0.7272727272727272
PCH_AGRITRSM_RCT_07_12,0.7439024390243901
FARM_TO_SCHOOL09,0.7439024390243901
FARM_TO_SCHOOL13,0.7317073170731707
FOODINSEC_10_12,0.7439024390243901
VLFOODSEC_10_12,0.7439024390243901
FOODINSEC_CHILD_01_07,0.7530864197530865
FOODINSEC_CHILD_03_11,0.7453416149068322
LACCESS_POP10,0.7439024390243901
PCT_LACCESS_POP10,0.7439024390243901
LACCESS_LOWI10,0.7439024390243901
PCT_LACCESS_LOWI10,0.7439024390243901
LACCESS_HHNV10,0.7439024390243901
PCT_LACCESS_HHNV10,0.7439024390243901
LACCESS_CHILD10,0.7439024390243901
PCT_LACCESS_CHILD10,0.7439024390243901
LACCESS_SENIORS10,0.7393939393939394
PCT_LACCESS_SENIORS10,0.7439024390243901
PCT_DIABETES_ADULTS08,0.7439024390243901
PCT_DIABETES_ADULTS13,0.7439024390243901
PCT_OBESE_ADULTS08,0.7204968944099379
PCT_OBESE_ADULTS13,0.7305389221556887
RECFAC09,0.7439024390243901
RECFAC14,0.7439024390243901
PCH_RECFAC_09_14,0.7439024390243901
RECFACPTH09,0.7439024390243901
RECFACPTH14,0.7439024390243901
PCH_RECFACPTH_09_14,0.7439024390243901
MILK_PRICE10,0.7439024390243901
SODA_PRICE10,0.7439024390243901
MILK_SODA_PRICE10,0.7439024390243901
SODATAX_STORES14,0.7439024390243901
SODATAX_VENDM14,0.7272727272727272
CHIPSTAX_STORES14,0.7439024390243901
CHIPSTAX_VENDM14,0.7151515151515151
FOOD_TAX14,0.7439024390243901
GROC09,0.7439024390243901
GROC14,0.7439024390243901
PCH_GROC_09_14,0.7439024390243901
GROCPTH09,0.7439024390243901
GROCPTH14,0.7439024390243901
PCH_GROCPTH_09_14,0.7439024390243901
SUPERC09,0.7439024390243901
SUPERC14,0.7439024390243901
PCH_SUPERC_09_14,0.7317073170731707
SUPERCPTH09,0.7439024390243901
SUPERCPTH14,0.7439024390243901
PCH_SUPERCPTH_09_14,0.7317073170731707
CONVS09,0.7439024390243901
CONVS14,0.7439024390243901
PCH_CONVS_09_14,0.7439024390243901
CONVSPTH09,0.7317073170731707
CONVSPTH14,0.7317073170731707
PCH_CONVSPTH_09_14,0.7439024390243901
SPECS09,0.7439024390243901
SPECS14,0.7439024390243901
PCH_SPECS_09_14,0.7439024390243901
SPECSPTH09,0.7439024390243901
SPECSPTH14,0.7272727272727272
PCH_SPECSPTH_09_14,0.7439024390243901
SNAPS12,0.7439024390243901
SNAPSPTH12,0.7439024390243901
WICS08,0.7439024390243901
WICS12,0.7439024390243901
PCH_WICS_08_12,0.7361963190184049
WICSPTH08,0.7272727272727272
WICSPTH12,0.7439024390243901
PCH_WICSPTH_08_12,0.7361963190184049
FFR09,0.7439024390243901
FFR14,0.7439024390243901
PCH_FFR_09_14,0.7439024390243901
FFRPTH09,0.7439024390243901
FFRPTH14,0.7439024390243901
PCH_FFRPTH_09_14,0.7439024390243901
FSR09,0.7439024390243901
FSR14,0.7439024390243901
PCH_FSR_09_14,0.7439024390243901
FSRPTH09,0.7218934911242603
FSRPTH14,0.7305389221556887
PCH_FSRPTH_09_14,0.7439024390243901
PC_FFRSALES07,0.7439024390243901
PC_FFRSALES12,0.7439024390243901
PC_FSRSALES07,0.7195121951219512
PC_FSRSALES12,0.7151515151515151
full_baseline,0.7439024390243901
