,F1
LACCESS_CHILD10,0.6829268292682927
PCT_LACCESS_CHILD10,0.6909090909090909
LACCESS_SENIORS10,0.6829268292682927
PCT_LACCESS_SENIORS10,0.6829268292682927
PCT_DIABETES_ADULTS08,0.6829268292682927
PCT_DIABETES_ADULTS13,0.6829268292682927
PCT_OBESE_ADULTS08,0.6787878787878787
PCT_OBESE_ADULTS13,0.6871165644171779
RECFAC09,0.6829268292682927
RECFAC14,0.6829268292682927
PCH_RECFAC_09_14,0.6829268292682927
RECFACPTH09,0.6829268292682927
RECFACPTH14,0.6829268292682927
PCH_RECFACPTH_09_14,0.6829268292682927
MILK_PRICE10,0.6829268292682927
SODA_PRICE10,0.6829268292682927
MILK_SODA_PRICE10,0.6829268292682927
SODATAX_STORES14,0.691358024691358
SODATAX_VENDM14,0.6829268292682927
CHIPSTAX_STORES14,0.6829268292682927
CHIPSTAX_VENDM14,0.6666666666666666
FOOD_TAX14,0.6829268292682927
GROC09,0.6829268292682927
GROC14,0.6829268292682927
PCH_GROC_09_14,0.6829268292682927
GROCPTH09,0.6909090909090909
GROCPTH14,0.6829268292682927
PCH_GROCPTH_09_14,0.6829268292682927
SUPERC09,0.6829268292682927
SUPERC14,0.6829268292682927
PCH_SUPERC_09_14,0.7
SUPERCPTH09,0.6829268292682927
SUPERCPTH14,0.6909090909090909
PCH_SUPERCPTH_09_14,0.7
CONVS09,0.6829268292682927
CONVS14,0.6829268292682927
PCH_CONVS_09_14,0.6909090909090909
CONVSPTH09,0.6956521739130435
CONVSPTH14,0.6871165644171779
PCH_CONVSPTH_09_14,0.6829268292682927
SPECS09,0.6829268292682927
SPECS14,0.6829268292682927
PCH_SPECS_09_14,0.6829268292682927
SPECSPTH09,0.6829268292682927
SPECSPTH14,0.6871165644171779
PCH_SPECSPTH_09_14,0.6829268292682927
SNAPS12,0.6829268292682927
SNAPSPTH12,0.6946107784431137
WICS08,0.6829268292682927
WICS12,0.6829268292682927
PCH_WICS_08_12,0.6829268292682927
WICSPTH08,0.6829268292682927
WICSPTH12,0.6829268292682927
PCH_WICSPTH_08_12,0.6829268292682927
FFR09,0.6829268292682927
FFR14,0.6829268292682927
PCH_FFR_09_14,0.6909090909090909
FFRPTH09,0.6829268292682927
FFRPTH14,0.6829268292682927
PCH_FFRPTH_09_14,0.6909090909090909
FSR09,0.6829268292682927
FSR14,0.6829268292682927
PCH_FSR_09_14,0.6829268292682927
FSRPTH09,0.6987951807228916
FSRPTH14,0.6909090909090909
PCH_FSRPTH_09_14,0.6829268292682927
PC_FFRSALES07,0.6829268292682927
PC_FFRSALES12,0.691358024691358
PC_FSRSALES07,0.6871165644171779
PC_FSRSALES12,0.6829268292682927
full_baseline,0.6829268292682927
